% 1. Title: Dataset Sintético para la Predicción de Compra de Boletas (10000 instancias) con Descuento e Historial Categórico
% 2. Sources:
%    (a) Original Owners: Generado sintéticamente para fines de demostración
%    (b) Donor of Database: Gemini AI
%    (c) Date Received: 7 de mayo de 2025
% 3. Past Usage:
%    Este dataset sintético se genera para demostrar la estructura de datos para la predicción de compra de boletas, incluyendo uso de descuento previo e historial de compras categórico. Se puede utilizar para entrenar modelos de clasificación.
% 4. Relevant Information:
%    Este dataset contiene información sobre usuarios y sus interacciones con una plataforma de venta de boletas. El objetivo es predecir si un usuario específico realizará una compra de boleta (variable 'Compra_Boleta'). Los atributos incluyen información demográfica, comportamiento en la plataforma, preferencias y el uso de descuentos previos.
% 5. Number of Instances: 10000
% 6. Number of Attributes: 10 plus class
% 7. For Each Attribute:
%    1. ID_Usuario: Identificador único del usuario (numérico)
%    2. Edad: Edad del usuario en años (numérico)
%    3. Genero: Género del usuario (categórico: Masculino, Femenino, Otro)
%    4. Historial_Compras: Nivel de historial de compras (categórico: Bajo, Medio, Alto)
%    5. Frecuencia_Visitas_Sitio: Visitas al sitio en el último mes (numérico)
%    6. Tiempo_Navegacion_Promedio: Tiempo promedio de navegación en minutos (numérico)
%    7. Interes_Categoria: Categoría de eventos de interés (categórico)
%    8. Dispositivo_Acceso: Dispositivo principal de acceso (categórico)
%    9. Recibio_Notificacion: Indica si recibió notificación reciente (numérico: 0=No, 1=Sí)
%    10. Uso_Descuento_Previo: Indica si usó un descuento en compras previas (numérico: 0=No, 1=Sí)
%    11. Compra_Boleta: Variable de clase (numérico: 0=No compró, 1=Compró)
% 8. Missing Attribute Values: None
% 9. Class Distribution: (aproximado)
%    Clase Valor   Número de Instancias (aproximado)
%    0             ~6500
%    1             ~3500
% 10. Brief statistical analysis: (aproximado)
%     Attribute number:             Mean:    Standard Deviation:
%     2. Edad:                     ~38       ~14
%     5. Frecuencia_Visitas_Sitio: ~4.5      ~5
%     6. Tiempo_Navegacion_Promedio: ~12      ~8
%     10. Uso_Descuento_Previo:    ~0.3 (aproximado)
@relation compra_boleta_prediccion_con_descuento
@attribute 'ID_Usuario' numeric
@attribute 'Edad' numeric
@attribute 'Genero' {Masculino,Femenino,Otro}
@attribute 'Historial_Compras' {Bajo,Medio,Alto}
@attribute 'Frecuencia_Visitas_Sitio' numeric
@attribute 'Tiempo_Navegacion_Promedio' numeric
@attribute 'Interes_Categoria' {Conciertos,Deportes,Teatro,Cine,Otro}
@attribute 'Dispositivo_Acceso' {Desktop,Mobile,Tablet}
@attribute 'Recibio_Notificacion' {0,1}
@attribute 'Uso_Descuento_Previo' {0,1}
@attribute 'Compra_Boleta' {0,1}
@data
8197,28,Otro,Bajo,3,12.5,Cine,Mobile,0,1,1
8198,37,Otro,Bajo,0,2.6,Cine,Mobile,1,0,0
8199,40,Masculino,Medio,1,6.6,Teatro,Mobile,1,0,0
8200,35,Otro,Bajo,3,0.5,Conciertos,Tablet,1,0,0
8201,38,Femenino,Bajo,1,0.4,Deportes,Mobile,0,0,0
8202,23,Femenino,Bajo,4,1.6,Deportes,Mobile,1,0,0
8203,56,Otro,Medio,2,2.1,Deportes,Tablet,0,1,0
8204,36,Otro,Medio,6,4.5,Teatro,Mobile,0,1,0
8205,43,Masculino,Bajo,4,5.0,Otro,Desktop,0,0,0
8206,25,Otro,Bajo,3,0.1,Otro,Mobile,0,1,0
8207,27,Otro,Medio,9,8.1,Conciertos,Mobile,0,0,0
8208,18,Otro,Bajo,4,0.6,Otro,Tablet,1,0,0
8209,18,Femenino,Bajo,1,5.7,Deportes,Mobile,0,1,1
8210,23,Masculino,Bajo,4,3.0,Conciertos,Mobile,0,1,0
8211,23,Femenino,Bajo,3,4.4,Cine,Mobile,1,0,0
8212,49,Femenino,Medio,2,1.3,Otro,Tablet,0,0,0
8213,49,Masculino,Medio,2,4.9,Teatro,Mobile,0,1,1
8214,18,Otro,Bajo,5,0.7,Teatro,Tablet,0,0,0
8215,67,Femenino,Medio,2,3.2,Deportes,Desktop,0,1,1
8216,18,Otro,Bajo,0,4.8,Deportes,Tablet,1,1,0
8217,50,Otro,Medio,0,5.1,Deportes,Tablet,0,1,1
8218,43,Femenino,Medio,1,3.2,Otro,Mobile,0,1,0
8219,23,Otro,Bajo,1,1.1,Cine,Mobile,0,0,0
8220,18,Otro,Bajo,1,4.1,Teatro,Mobile,0,1,0
8221,18,Masculino,Bajo,3,4.7,Deportes,Mobile,1,1,0
8222,31,Femenino,Bajo,0,2.9,Otro,Mobile,0,0,0
8223,28,Otro,Bajo,3,7.9,Deportes,Mobile,1,1,0
8224,31,Femenino,Bajo,8,5.3,Deportes,Mobile,0,1,0
8225,48,Otro,Medio,0,15.2,Otro,Mobile,0,0,0
8226,56,Femenino,Medio,5,3.6,Cine,Mobile,0,0,0
8227,33,Otro,Bajo,4,3.8,Teatro,Tablet,0,0,0
8228,33,Femenino,Bajo,5,8.0,Conciertos,Mobile,0,1,0
8229,18,Femenino,Medio,3,6.1,Conciertos,Mobile,1,0,0
8230,18,Masculino,Bajo,1,3.4,Conciertos,Mobile,1,0,0
8231,51,Femenino,Medio,1,1.5,Conciertos,Mobile,0,0,0
8232,44,Otro,Medio,0,0.1,Cine,Tablet,0,0,0
8233,29,Otro,Bajo,0,2.6,Otro,Desktop,1,0,0
8234,34,Masculino,Medio,6,6.4,Otro,Mobile,1,0,0
8235,60,Otro,Medio,3,5.4,Otro,Desktop,1,1,0
8236,29,Femenino,Bajo,4,9.2,Deportes,Mobile,0,0,0
8237,42,Otro,Medio,2,1.5,Otro,Mobile,1,0,0
8238,35,Masculino,Bajo,2,2.8,Otro,Mobile,1,0,0
8239,35,Otro,Medio,2,1.9,Deportes,Mobile,0,0,0
8240,39,Otro,Bajo,0,0.6,Deportes,Mobile,0,1,0
8241,57,Otro,Alto,1,12.6,Deportes,Desktop,0,1,0
8242,37,Otro,Bajo,3,10.7,Cine,Mobile,1,0,0
8243,45,Femenino,Medio,2,2.7,Otro,Mobile,0,1,0
8244,41,Masculino,Medio,3,0.6,Otro,Mobile,0,1,0
8245,21,Femenino,Bajo,3,9.0,Cine,Mobile,0,0,0
8246,18,Masculino,Bajo,4,2.1,Deportes,Mobile,0,1,0
8247,38,Masculino,Bajo,4,1.9,Teatro,Mobile,1,0,0
8248,22,Femenino,Bajo,2,3.1,Teatro,Mobile,0,0,0
8249,18,Otro,Bajo,3,7.7,Otro,Mobile,0,0,1
8250,53,Femenino,Medio,0,1.6,Deportes,Desktop,0,1,0
8251,24,Otro,Medio,4,18.0,Otro,Mobile,1,1,0
8252,41,Otro,Bajo,0,0.8,Conciertos,Mobile,1,1,0
8253,32,Otro,Bajo,9,12.8,Deportes,Mobile,1,0,0
8254,47,Otro,Medio,4,4.2,Conciertos,Mobile,0,1,1
8255,31,Otro,Medio,4,14.0,Deportes,Mobile,0,0,0
8256,18,Otro,Bajo,3,4.9,Deportes,Tablet,1,1,0
8257,38,Femenino,Bajo,2,3.0,Teatro,Desktop,0,0,0
8258,36,Otro,Bajo,4,4.1,Cine,Mobile,0,0,0
8259,36,Otro,Bajo,2,1.9,Teatro,Mobile,0,1,1
8260,22,Femenino,Bajo,3,1.1,Otro,Mobile,0,0,0
8261,19,Masculino,Bajo,2,1.0,Otro,Desktop,0,0,0
8262,44,Masculino,Medio,3,1.5,Deportes,Mobile,1,0,1
8263,39,Masculino,Medio,1,0.2,Cine,Mobile,0,0,0
8264,50,Femenino,Bajo,1,5.6,Otro,Mobile,1,1,0
8265,50,Otro,Medio,2,4.1,Otro,Tablet,0,1,0
8266,38,Otro,Bajo,0,3.4,Deportes,Mobile,1,1,0
8267,32,Otro,Bajo,1,0.6,Cine,Mobile,1,1,0
8268,54,Otro,Medio,5,5.6,Cine,Mobile,1,1,0
8269,30,Femenino,Bajo,0,9.3,Deportes,Mobile,0,1,0
8270,53,Masculino,Medio,0,0.1,Teatro,Mobile,0,1,0
8271,63,Otro,Medio,1,10.2,Otro,Desktop,0,0,0
8272,48,Otro,Medio,1,1.8,Otro,Tablet,1,0,0
8273,51,Femenino,Medio,3,0.3,Teatro,Tablet,0,0,0
8274,32,Otro,Bajo,5,4.9,Deportes,Mobile,1,1,0
8275,18,Femenino,Bajo,4,1.2,Deportes,Mobile,1,0,0
8276,20,Otro,Bajo,3,0.1,Cine,Desktop,0,1,0
8277,39,Otro,Bajo,4,1.3,Cine,Mobile,0,1,0
8278,39,Otro,Medio,0,1.4,Teatro,Mobile,0,0,0
8279,31,Otro,Bajo,6,0.1,Otro,Mobile,0,0,0
8280,18,Masculino,Medio,3,10.1,Conciertos,Desktop,0,1,0
8281,49,Masculino,Medio,0,1.7,Teatro,Mobile,0,1,0
8282,36,Otro,Bajo,1,0.4,Cine,Tablet,0,1,0
8283,51,Otro,Medio,3,7.9,Teatro,Mobile,0,1,0
8284,48,Femenino,Bajo,1,3.7,Teatro,Mobile,1,0,0
8285,27,Femenino,Bajo,3,2.3,Cine,Desktop,0,0,1
8286,44,Otro,Bajo,4,6.8,Deportes,Mobile,0,0,0
8287,57,Otro,Medio,0,1.8,Deportes,Desktop,0,1,0
8288,48,Otro,Bajo,2,8.4,Conciertos,Desktop,0,0,0
8289,54,Otro,Bajo,2,0.5,Teatro,Desktop,0,0,0
8290,45,Femenino,Medio,0,5.9,Teatro,Mobile,0,1,0
8291,33,Femenino,Bajo,1,2.4,Teatro,Mobile,1,1,0
8292,57,Masculino,Medio,0,2.6,Teatro,Desktop,1,0,0
8293,18,Otro,Bajo,6,4.3,Conciertos,Mobile,0,1,0
8294,29,Masculino,Bajo,3,7.7,Teatro,Mobile,1,1,0
8295,26,Otro,Bajo,2,3.7,Otro,Mobile,0,1,0
8296,35,Femenino,Bajo,1,0.5,Deportes,Desktop,0,0,0
8297,51,Femenino,Medio,3,1.5,Otro,Mobile,0,1,1
8298,58,Otro,Medio,2,1.1,Cine,Desktop,0,0,0
8299,20,Otro,Bajo,1,1.0,Cine,Mobile,0,0,0
8300,18,Otro,Bajo,4,12.1,Teatro,Mobile,0,1,0
8301,35,Otro,Bajo,0,3.5,Teatro,Mobile,0,1,0
8302,51,Femenino,Medio,1,1.2,Teatro,Tablet,0,0,0
8303,24,Femenino,Bajo,1,13.1,Cine,Mobile,0,1,0
8304,32,Masculino,Medio,7,2.5,Teatro,Mobile,0,1,0
8305,44,Femenino,Medio,0,4.5,Otro,Desktop,1,0,1
8306,29,Femenino,Bajo,4,4.3,Deportes,Mobile,0,0,0
8307,37,Masculino,Medio,2,5.5,Otro,Mobile,1,0,0
8308,47,Masculino,Medio,0,2.2,Deportes,Tablet,1,1,0
8309,54,Masculino,Medio,0,10.4,Teatro,Mobile,1,0,1
8310,40,Otro,Bajo,2,7.0,Teatro,Mobile,1,1,0
8311,31,Otro,Bajo,2,1.6,Otro,Mobile,0,1,0
8312,40,Otro,Medio,0,2.6,Conciertos,Tablet,1,1,0
8313,24,Femenino,Bajo,5,1.4,Cine,Mobile,0,1,0
8314,18,Otro,Bajo,1,2.6,Otro,Mobile,1,0,0
8315,32,Otro,Bajo,2,3.1,Teatro,Mobile,0,1,0
8316,33,Otro,Bajo,0,3.2,Deportes,Tablet,0,1,0
8317,47,Masculino,Medio,0,0.2,Otro,Desktop,0,0,0
8318,46,Masculino,Medio,0,0.6,Otro,Tablet,1,0,0
8319,46,Otro,Medio,4,2.0,Cine,Tablet,0,0,1
8320,44,Otro,Medio,3,2.4,Cine,Tablet,0,0,0
8321,20,Femenino,Medio,3,6.7,Otro,Mobile,0,1,1
8322,62,Otro,Bajo,2,6.9,Cine,Mobile,1,0,0
8323,46,Femenino,Medio,3,6.2,Teatro,Mobile,0,1,1
8324,41,Otro,Medio,2,2.6,Teatro,Tablet,1,0,0
8325,18,Femenino,Bajo,2,16.4,Deportes,Mobile,0,1,0
8326,39,Masculino,Medio,2,11.3,Teatro,Mobile,0,1,1
8327,18,Masculino,Bajo,3,1.1,Otro,Tablet,0,0,1
8328,19,Masculino,Medio,7,5.4,Cine,Mobile,1,0,0
8329,62,Otro,Medio,0,6.3,Cine,Desktop,0,1,0
8330,39,Femenino,Medio,5,17.4,Deportes,Mobile,0,1,0
8331,31,Otro,Bajo,5,6.4,Conciertos,Mobile,0,1,0
8332,36,Femenino,Bajo,2,0.1,Teatro,Mobile,0,0,0
8333,34,Femenino,Medio,8,7.3,Deportes,Mobile,0,1,0
8334,34,Masculino,Bajo,3,9.6,Teatro,Mobile,0,1,1
8335,47,Masculino,Medio,2,4.6,Conciertos,Mobile,1,0,1
8336,30,Femenino,Bajo,4,2.6,Conciertos,Mobile,0,1,0
8337,42,Masculino,Medio,0,3.8,Cine,Mobile,0,0,0
8338,50,Otro,Medio,2,1.6,Cine,Tablet,1,0,1
8339,46,Femenino,Medio,1,4.4,Otro,Mobile,1,1,0
8340,45,Otro,Medio,1,3.2,Teatro,Mobile,0,1,0
8341,28,Masculino,Bajo,5,5.9,Otro,Mobile,1,1,0
8342,29,Femenino,Bajo,5,7.8,Otro,Mobile,1,1,0
8343,58,Femenino,Medio,1,5.8,Otro,Desktop,1,0,0
8344,29,Masculino,Bajo,3,4.4,Deportes,Mobile,0,0,0
8345,31,Femenino,Bajo,6,0.2,Conciertos,Desktop,0,1,0
8346,20,Otro,Bajo,2,2.8,Conciertos,Tablet,0,0,0
8347,50,Femenino,Medio,0,3.4,Cine,Mobile,0,0,0
8348,47,Masculino,Bajo,2,13.8,Teatro,Desktop,0,0,1
8349,38,Femenino,Medio,6,15.0,Cine,Mobile,0,0,0
8350,28,Masculino,Bajo,8,22.8,Conciertos,Mobile,0,0,0
8351,36,Femenino,Medio,2,6.9,Teatro,Tablet,0,0,0
8352,48,Femenino,Medio,0,6.6,Otro,Desktop,0,0,0
8353,24,Masculino,Bajo,4,11.3,Cine,Mobile,1,0,0
8354,30,Masculino,Medio,4,2.0,Conciertos,Mobile,1,0,0
8355,48,Masculino,Medio,0,1.7,Deportes,Mobile,1,1,1
8356,44,Otro,Bajo,4,3.7,Deportes,Desktop,0,1,0
8357,23,Masculino,Bajo,8,3.0,Conciertos,Mobile,1,0,0
8358,31,Masculino,Bajo,4,5.5,Deportes,Mobile,0,1,0
8359,29,Otro,Bajo,3,7.1,Otro,Mobile,0,0,0
8360,45,Otro,Bajo,1,2.5,Conciertos,Tablet,1,1,0
8361,30,Otro,Bajo,4,0.7,Deportes,Desktop,0,0,0
8362,20,Masculino,Medio,3,0.3,Teatro,Desktop,0,0,0
8363,22,Masculino,Bajo,4,10.0,Cine,Mobile,0,1,0
8364,46,Femenino,Medio,0,13.8,Teatro,Desktop,0,1,0
8365,54,Otro,Medio,1,7.5,Otro,Mobile,1,1,1
8366,50,Masculino,Medio,1,6.3,Otro,Desktop,0,1,1
8367,39,Otro,Alto,5,2.5,Deportes,Mobile,1,1,0
8368,52,Otro,Medio,0,3.3,Conciertos,Tablet,0,0,0
8369,25,Masculino,Medio,4,3.5,Deportes,Mobile,0,0,0
8370,33,Masculino,Alto,3,19.8,Otro,Mobile,0,0,1
8371,44,Femenino,Bajo,3,11.9,Conciertos,Desktop,1,0,0
8372,55,Femenino,Medio,7,4.8,Otro,Tablet,0,0,0
8373,38,Masculino,Medio,2,3.8,Conciertos,Tablet,0,1,0
8374,72,Otro,Medio,6,4.6,Conciertos,Desktop,0,1,0
8375,25,Otro,Medio,3,1.2,Deportes,Desktop,1,0,0
8376,28,Otro,Bajo,2,6.3,Cine,Tablet,0,1,1
8377,70,Otro,Medio,0,7.6,Otro,Tablet,1,0,0
8378,29,Femenino,Bajo,1,2.5,Conciertos,Tablet,0,0,0
8379,32,Masculino,Medio,1,0.8,Otro,Desktop,0,0,1
8380,44,Masculino,Medio,4,1.1,Otro,Tablet,0,0,0
8381,45,Otro,Medio,0,3.0,Teatro,Tablet,0,1,0
8382,47,Masculino,Bajo,0,6.1,Teatro,Tablet,1,0,0
8383,31,Femenino,Medio,2,15.0,Cine,Mobile,0,1,1
8384,45,Masculino,Medio,0,8.0,Cine,Tablet,0,1,0
8385,43,Masculino,Medio,0,0.8,Conciertos,Tablet,0,0,0
8386,31,Masculino,Bajo,1,0.6,Cine,Mobile,0,1,0
8387,18,Masculino,Bajo,0,1.6,Conciertos,Mobile,0,0,0
8388,39,Femenino,Medio,5,1.3,Deportes,Mobile,0,1,0
8389,59,Masculino,Medio,0,3.3,Deportes,Tablet,0,0,0
8390,61,Masculino,Alto,1,1.8,Otro,Desktop,0,0,0
8391,51,Masculino,Medio,3,1.4,Cine,Mobile,1,0,0
8392,28,Femenino,Bajo,9,3.3,Otro,Tablet,0,1,0
8393,41,Otro,Medio,3,1.9,Conciertos,Tablet,0,0,0
8394,35,Otro,Bajo,6,3.3,Teatro,Mobile,0,1,0
8395,21,Masculino,Medio,2,17.1,Deportes,Mobile,0,1,1
8396,35,Femenino,Medio,3,0.2,Conciertos,Mobile,0,0,0
8397,41,Otro,Medio,2,7.5,Conciertos,Mobile,1,0,0
8398,43,Masculino,Medio,1,0.3,Deportes,Desktop,0,1,0
8399,64,Otro,Medio,1,5.2,Conciertos,Desktop,1,1,0
8400,48,Masculino,Bajo,0,4.9,Conciertos,Tablet,0,1,0
8401,42,Masculino,Bajo,0,4.7,Otro,Mobile,0,1,0
8402,18,Femenino,Bajo,4,20.1,Otro,Mobile,1,1,0
8403,56,Masculino,Medio,1,0.2,Conciertos,Tablet,1,1,0
8404,29,Masculino,Bajo,6,9.9,Deportes,Mobile,0,0,0
8405,38,Masculino,Medio,0,4.7,Cine,Mobile,1,0,0
8406,48,Femenino,Medio,1,2.3,Teatro,Desktop,0,0,0
8407,31,Otro,Medio,5,0.7,Otro,Mobile,1,0,0
8408,56,Otro,Medio,2,2.6,Teatro,Desktop,0,0,0
8409,18,Femenino,Bajo,1,5.0,Teatro,Tablet,1,1,0
8410,21,Otro,Bajo,4,8.0,Teatro,Mobile,0,1,0
8411,49,Otro,Bajo,0,6.1,Otro,Tablet,0,1,0
8412,38,Otro,Medio,2,3.4,Cine,Mobile,1,0,0
8413,31,Femenino,Bajo,4,0.9,Deportes,Mobile,0,1,1
8414,28,Otro,Medio,2,3.6,Conciertos,Mobile,0,1,0
8415,20,Otro,Medio,4,7.9,Cine,Mobile,1,0,0
8416,21,Femenino,Bajo,6,7.1,Cine,Mobile,0,0,0
8417,31,Femenino,Bajo,2,1.5,Deportes,Mobile,0,1,0
8418,18,Femenino,Bajo,2,15.0,Cine,Mobile,0,1,0
8419,18,Masculino,Bajo,2,0.8,Teatro,Mobile,0,1,0
8420,34,Otro,Bajo,5,3.5,Deportes,Mobile,1,1,1
8421,45,Masculino,Medio,3,1.4,Conciertos,Tablet,1,0,0
8422,36,Masculino,Bajo,5,1.9,Teatro,Mobile,0,0,0
8423,38,Femenino,Bajo,0,0.6,Cine,Mobile,0,0,0
8424,32,Otro,Medio,4,3.2,Cine,Mobile,0,0,1
8425,32,Otro,Bajo,5,9.2,Deportes,Mobile,0,0,0
8426,48,Otro,Medio,1,2.3,Conciertos,Desktop,1,0,1
8427,24,Otro,Bajo,3,0.9,Teatro,Mobile,1,0,0
8428,28,Otro,Bajo,0,5.6,Teatro,Mobile,1,1,1
8429,36,Otro,Bajo,3,0.4,Teatro,Mobile,1,0,0
8430,27,Masculino,Bajo,1,0.3,Cine,Mobile,0,1,0
8431,38,Masculino,Medio,7,5.3,Cine,Tablet,0,0,0
8432,18,Masculino,Bajo,0,0.0,Otro,Mobile,1,1,0
8433,18,Otro,Bajo,2,4.3,Conciertos,Tablet,0,0,0
8434,24,Masculino,Medio,6,4.2,Conciertos,Tablet,0,0,0
8435,62,Femenino,Medio,2,4.0,Cine,Mobile,0,0,1
8436,29,Otro,Bajo,6,2.7,Teatro,Mobile,0,0,0
8437,25,Masculino,Bajo,5,1.9,Cine,Mobile,0,0,0
8438,24,Masculino,Medio,0,11.6,Deportes,Mobile,1,0,0
8439,18,Masculino,Bajo,5,6.8,Cine,Mobile,1,0,0
8440,30,Masculino,Bajo,2,2.8,Deportes,Mobile,0,0,0
8441,36,Femenino,Bajo,4,5.3,Cine,Tablet,1,0,0
8442,20,Femenino,Bajo,0,4.9,Deportes,Mobile,1,1,0
8443,50,Otro,Medio,1,0.6,Otro,Desktop,0,0,0
8444,37,Femenino,Medio,4,6.2,Cine,Mobile,0,1,0
8445,36,Otro,Medio,1,23.4,Conciertos,Mobile,0,0,0
8446,40,Otro,Medio,1,14.7,Conciertos,Mobile,1,0,0
8447,75,Otro,Medio,0,5.4,Otro,Desktop,1,0,0
8448,44,Masculino,Bajo,3,10.4,Deportes,Mobile,0,0,0
8449,46,Masculino,Bajo,5,15.3,Cine,Mobile,0,1,0
8450,25,Femenino,Bajo,3,2.0,Deportes,Mobile,0,1,0
8451,51,Masculino,Medio,1,1.0,Cine,Mobile,0,0,0
8452,21,Otro,Bajo,2,2.2,Cine,Mobile,0,1,0
8453,55,Femenino,Medio,1,1.1,Deportes,Tablet,0,1,0
8454,42,Masculino,Medio,2,1.8,Teatro,Desktop,0,1,0
8455,64,Masculino,Alto,1,0.6,Otro,Tablet,0,1,0
8456,44,Femenino,Bajo,0,0.7,Deportes,Tablet,0,0,0
8457,64,Femenino,Medio,0,3.0,Teatro,Desktop,0,1,0
8458,29,Masculino,Medio,3,0.7,Cine,Mobile,0,1,1
8459,34,Otro,Bajo,2,5.5,Deportes,Mobile,0,1,0
8460,39,Otro,Medio,3,3.1,Cine,Mobile,0,0,0
8461,59,Otro,Bajo,3,0.5,Conciertos,Desktop,0,1,1
8462,45,Masculino,Bajo,1,14.2,Conciertos,Desktop,1,1,1
8463,41,Masculino,Medio,1,3.3,Teatro,Mobile,0,0,0
8464,43,Masculino,Medio,2,1.9,Teatro,Desktop,1,1,0
8465,38,Masculino,Bajo,0,0.8,Cine,Mobile,0,0,0
8466,38,Otro,Medio,2,1.0,Deportes,Mobile,1,0,0
8467,45,Femenino,Bajo,1,9.2,Teatro,Desktop,0,0,0
8468,26,Femenino,Bajo,3,1.5,Teatro,Mobile,0,0,0
8469,37,Masculino,Medio,4,2.9,Teatro,Mobile,0,0,0
8470,57,Otro,Medio,4,4.4,Cine,Mobile,1,1,0
8471,45,Otro,Medio,0,0.7,Otro,Desktop,1,1,0
8472,34,Otro,Bajo,5,1.2,Conciertos,Mobile,1,1,0
8473,69,Otro,Alto,2,4.9,Cine,Tablet,0,0,0
8474,41,Otro,Medio,3,2.5,Teatro,Tablet,0,0,0
8475,57,Otro,Alto,0,4.8,Cine,Tablet,0,0,0
8476,36,Masculino,Bajo,2,13.0,Otro,Tablet,0,1,0
8477,34,Femenino,Bajo,5,5.9,Cine,Mobile,0,1,0
8478,35,Masculino,Bajo,3,5.2,Deportes,Mobile,1,0,0
8479,22,Otro,Medio,0,0.3,Conciertos,Mobile,0,0,0
8480,26,Femenino,Bajo,1,1.3,Cine,Mobile,0,1,0
8481,35,Femenino,Bajo,2,0.8,Conciertos,Mobile,0,0,0
8482,25,Masculino,Bajo,1,1.2,Teatro,Mobile,1,0,0
8483,28,Masculino,Medio,5,14.9,Cine,Mobile,1,1,0
8484,27,Masculino,Bajo,2,10.9,Conciertos,Mobile,0,0,0
8485,55,Otro,Medio,1,16.0,Conciertos,Desktop,1,0,0
8486,28,Femenino,Bajo,3,0.4,Otro,Mobile,1,1,0
8487,31,Masculino,Bajo,2,4.7,Deportes,Mobile,0,0,0
8488,58,Femenino,Medio,2,0.7,Otro,Desktop,0,0,0
8489,34,Femenino,Bajo,3,16.6,Teatro,Desktop,1,1,1
8490,37,Masculino,Bajo,3,3.1,Teatro,Mobile,0,0,0
8491,36,Masculino,Medio,3,1.7,Conciertos,Mobile,1,1,1
8492,34,Femenino,Medio,6,1.3,Conciertos,Mobile,0,0,0
8493,18,Masculino,Bajo,1,0.4,Teatro,Mobile,0,0,0
8494,24,Femenino,Bajo,1,2.6,Conciertos,Mobile,0,0,0
8495,60,Otro,Alto,1,6.9,Teatro,Desktop,0,0,1
8496,61,Masculino,Medio,3,6.7,Conciertos,Desktop,0,0,1
8497,18,Masculino,Bajo,4,2.9,Deportes,Mobile,0,0,0
8498,30,Otro,Bajo,1,15.8,Otro,Tablet,0,1,0
8499,44,Femenino,Medio,3,11.0,Deportes,Desktop,0,0,0
8500,31,Femenino,Medio,2,1.6,Otro,Mobile,0,0,0
8501,64,Otro,Medio,0,2.1,Otro,Desktop,0,0,0
8502,43,Femenino,Medio,4,5.1,Cine,Desktop,1,0,0
8503,18,Masculino,Bajo,1,4.8,Teatro,Tablet,1,1,0
8504,18,Masculino,Bajo,4,9.4,Conciertos,Mobile,1,1,1
8505,25,Masculino,Medio,1,3.3,Conciertos,Tablet,0,0,0
8506,37,Otro,Medio,4,4.5,Otro,Mobile,0,0,0
8507,20,Femenino,Bajo,3,4.2,Conciertos,Mobile,0,0,0
8508,35,Otro,Bajo,0,1.3,Teatro,Mobile,1,1,0
8509,33,Masculino,Bajo,6,3.7,Conciertos,Mobile,0,0,0
8510,35,Femenino,Bajo,6,3.3,Teatro,Mobile,0,1,0
8511,53,Femenino,Medio,1,3.9,Otro,Mobile,0,0,0
8512,25,Femenino,Bajo,2,13.4,Otro,Desktop,0,1,0
8513,59,Femenino,Medio,1,3.4,Conciertos,Mobile,0,1,0
8514,18,Femenino,Bajo,5,16.4,Deportes,Tablet,1,1,0
8515,34,Otro,Medio,3,1.1,Otro,Desktop,0,1,1
8516,55,Otro,Medio,5,0.9,Teatro,Tablet,1,1,1
8517,33,Otro,Medio,1,2.4,Deportes,Mobile,0,1,0
8518,18,Femenino,Bajo,2,3.1,Teatro,Mobile,0,1,0
8519,35,Femenino,Medio,0,3.2,Deportes,Mobile,1,1,1
8520,34,Femenino,Medio,4,2.0,Deportes,Desktop,1,1,0
8521,18,Masculino,Bajo,6,2.3,Cine,Mobile,1,1,0
8522,18,Masculino,Bajo,5,25.6,Conciertos,Mobile,0,0,1
8523,38,Otro,Bajo,2,4.6,Conciertos,Mobile,1,1,0
8524,46,Masculino,Medio,2,1.5,Deportes,Tablet,0,1,0
8525,45,Masculino,Bajo,0,1.6,Teatro,Desktop,0,0,0
8526,34,Masculino,Medio,3,1.2,Deportes,Mobile,0,1,0
8527,33,Femenino,Medio,8,1.2,Conciertos,Mobile,0,1,0
8528,24,Otro,Bajo,4,5.3,Otro,Mobile,0,1,0
8529,35,Masculino,Medio,1,5.2,Conciertos,Desktop,0,1,0
8530,20,Otro,Bajo,3,0.6,Teatro,Mobile,0,1,0
8531,28,Femenino,Bajo,0,2.9,Cine,Mobile,0,1,0
8532,54,Otro,Medio,0,11.0,Cine,Tablet,0,1,0
8533,30,Masculino,Bajo,3,1.7,Conciertos,Mobile,1,0,1
8534,44,Femenino,Medio,2,2.1,Cine,Tablet,0,1,0
8535,49,Femenino,Medio,2,11.9,Teatro,Tablet,0,0,1
8536,53,Otro,Medio,2,0.8,Teatro,Mobile,1,1,0
8537,72,Femenino,Alto,2,2.1,Cine,Tablet,0,1,0
8538,33,Masculino,Medio,0,2.1,Deportes,Mobile,1,0,0
8539,22,Masculino,Bajo,3,9.7,Conciertos,Tablet,0,1,0
8540,28,Otro,Bajo,1,8.8,Teatro,Desktop,1,1,0
8541,29,Femenino,Bajo,3,0.1,Conciertos,Mobile,0,0,0
8542,30,Otro,Bajo,0,12.5,Deportes,Mobile,0,1,0
8543,51,Femenino,Medio,0,0.5,Conciertos,Mobile,0,0,0
8544,25,Otro,Bajo,2,2.1,Deportes,Mobile,0,0,0
8545,33,Femenino,Bajo,4,2.6,Conciertos,Tablet,0,1,0
8546,32,Otro,Bajo,7,6.9,Deportes,Desktop,0,0,0
8547,34,Femenino,Bajo,3,3.0,Conciertos,Mobile,1,1,0
